id	north	south	east	west	high	low	name	scientific_name
18205	26.3504	26.3444	-80.1182	-80.1286	NULL	NULL	Sugar Sand Park, Boca Raton, Florida, USA	USA, Florida, Boca Raton, Sugar Sand Park
18206	51.998	51.9444	4.81459	4.70511	NULL	NULL	Stolwijk, Netherlands	Netherlands, Stolwijk
18207	43.5192	43.4912	-70.7872	-70.8143	NULL	NULL	Walnut Hill Rd., Shapleigh, Maine, USA	USA, Maine, Shapleigh, Walnut Hill Rd.
18208	43.468	43.4619	-70.794	-70.8323	NULL	NULL	Railroad Trail, Sanford, Maine, USA	USA, Maine, Sanford, Railroad Trail
18209	47.478	47.4181	-123.291	-123.408	NULL	NULL	LeBar Creek, Mason Co., Washington, USA	USA, Washington, Mason Co., LeBar Creek
18210	34.1919	34.1223	-85.6276	-85.7482	NULL	NULL	Centre, Alabama, USA	USA, Alabama, Centre
18211	47.9334	47.8588	-116.201	-116.429	NULL	NULL	Independence Creek, Idaho, USA	USA, Idaho, Independence Creek
18212	44.5175	44.4528	-103.714	-103.89	NULL	NULL	Spearfish Canyon, South Dakota, USA	USA, South Dakota, Spearfish Canyon
18213	33.2536	33.2418	-83.9203	-83.9431	NULL	NULL	Indian Springs State Park, Flovilla, Georgia, USA	USA, Georgia, Flovilla, Indian Springs State Park
18214	39.3076	39.284	-85.7431	-85.7773	NULL	NULL	Bartholomew Co., Indiana, USA	USA, Indiana, Bartholomew Co.
18215	40.4637	40.4395	-77.1619	-77.2083	NULL	NULL	Little Buffalo State Park, Newport, Pennsylvania, USA	USA, Pennsylvania, Newport, Little Buffalo State Park
18216	38.6713	38.6686	-121.146	-121.149	NULL	NULL	Ban Nafai, Thong D, Xaiyaboury, Laos	Laos, Xaiyaboury, Thong D, Ban Nafai
18217	10.9889	10.8838	-63.8158	-63.9045	NULL	NULL	Porlamar, Nueva Esparta, Venezuela	Venezuela, Nueva Esparta, Porlamar
18218	44.3605	44.3445	-103.915	-103.947	NULL	NULL	Savoy, South Dakota, USA	USA, South Dakota, Savoy
18219	45.4127	45.4094	-86.9372	-86.9447	NULL	NULL	Little Lake State Natural Area, Wisconsin, USA	USA, Wisconsin, Little Lake State Natural Area
18220	65.7313	65.6995	-17.8648	-17.9085	NULL	NULL	Vaglaskógur Forest, Þingeyjarsveit Municipality, Iceland	Iceland, Þingeyjarsveit Municipality, Vaglaskógur Forest
18221	65.0986	65.0893	-14.7247	-14.7567	NULL	NULL	Hallormsstaðaskógur Forest, Fljótsdalshérað Municipality, Iceland	Iceland, Fljótsdalshérað Municipality, Hallormsstaðaskógur Forest
18222	45.1484	45.1457	-87.1813	-87.1835	NULL	NULL	Ephraim Wetlands Preserve, Wisconsin, USA	USA, Wisconsin, Ephraim Wetlands Preserve
18223	64.2724	64.1111	-20.9946	-21.2615	NULL	NULL	Þingvellir National Park, Bláskógabyggð Municipality, Iceland	Iceland, Bláskógabyggð Municipality, Þingvellir National Park
18224	41.9916	40.9964	-76.7165	-78.9489	NULL	NULL	North Central Pennsylvania, Pennsylvania, USA	USA, Pennsylvania, North Central Pennsylvania
18225	43.3573	43.3383	-86.377	-86.4087	NULL	NULL	Duck Lake State Park, North Muskegon, Michigan, USA	USA, Michigan, North Muskegon, Duck Lake State Park
18226	36.0028	36.0001	-83.946	-83.9487	NULL	NULL	Sharp's Ridge Memorial Park, Knoxville, Knox Co., Tennessee, USA	USA, Tennessee, Knox Co., Knoxville, Sharp's Ridge Memorial Park
18227	38.4183	38.3558	-119.749	-119.877	NULL	NULL	Clark Fork Rd., Stanislaus National Forest, Tuolumne Co., California, USA	USA, California, Tuolumne Co., Stanislaus National Forest, Clark Fork Rd.
18228	22.509	13.9097	107.635	100.083	NULL	NULL	Ban Mai, Thong D, Xaiyaboury, Laos	Laos, Xaiyaboury, Thong D, Ban Mai
18229	9.95028	9.89907	-83.9657	-84.0033	NULL	NULL	Tres Ríos, Costa Rica	Costa Rica, Tres Ríos
18230	37.9477	37.945	-85.6892	-85.6919	NULL	NULL	Route 65 Rest Stop, Clermont, Kentucky, USA	USA, Kentucky, Clermont, Route 65 Rest Stop
18231	37.1201	37.0314	-84.5648	-84.6476	NULL	NULL	Somerset, Kentucky, USA	USA, Kentucky, Somerset
18232	39.0523	39.0513	-82.9837	-83.001	NULL	NULL	OH-32, Piketon, Ohio, USA	USA, Ohio, Piketon, OH-32
18233	39.0914	39.0874	-82.1461	-82.1512	NULL	NULL	United Plant Savers Botanical Sanctuary, Rutland, Ohio, USA	USA, Ohio, Rutland, United Plant Savers Botanical Sanctuary
18234	37.5064	37.483	-119.274	-119.359	NULL	NULL	Jackass Meadows, Sierra National Forest, Madera Co., California, USA	USA, California, Madera Co., Sierra National Forest, Jackass Meadows
18235	34.0843	34.0207	-84.0228	-84.1085	NULL	NULL	Suwanee, Georgia, USA	USA, Georgia, Suwanee
18236	20.4224	20.3329	-102.904	-103.114	NULL	NULL	Poncitlan, Jalisco, Mexico	Mexico, Jalisco, Poncitlan
18237	39.2681	39.2654	-77.4026	-77.4053	NULL	NULL	base of Sugarloaf Mountain, Mount Ephraim Rd., Frederick Co., Maryland, USA	USA, Maryland, Frederick Co., Mount Ephraim Rd., base of Sugarloaf Mountain
18238	42.4534	42.4217	11.7429	11.6635	NULL	NULL	Canino, Viterbo, Italy	Italy, Viterbo, Canino
18239	42.3416	42.3309	-71.6112	-71.6279	NULL	NULL	Old Farm Trail, Northborough, Massachusetts, USA	USA, Massachusetts, Northborough, Old Farm Trail
18240	45.1658	45.1626	-87.1666	-87.1708	NULL	NULL	Ephraim Preserve at Anderson Pond, Wisconsin, USA	USA, Wisconsin, Ephraim Preserve at Anderson Pond
18241	18.285	18.2578	-65.8083	-65.836	NULL	NULL	Vereda El Toro, El Yunque, Puerto Rico, USA	USA, Puerto Rico, El Yunque, Vereda El Toro
18242	30.2832	30.2088	-89.5741	-89.6325	NULL	NULL	Pearlington, Mississippi, USA	USA, Mississippi, Pearlington
18243	31.7289	29.7289	-87.6919	-89.6919	NULL	NULL	Pascagoula River Wildlife Management Area, Mississippi, USA	USA, Mississippi, Pascagoula River Wildlife Management Area
18244	31.0764	31.0573	-88.9674	-88.9994	NULL	NULL	De Soto National Forest, Mississippi, USA	USA, Mississippi, De Soto National Forest
18245	-2.92694	-3.16239	-59.8186	-60.1156	NULL	NULL	Base Alto Cuieiras INPA, Manaus, Amazonas, Brazil	Brazil, Amazonas, Manaus, Base Alto Cuieiras INPA
18246	41.3501	41.2543	-73.305	-73.4701	NULL	NULL	Redding, Connecticut, USA	USA, Connecticut, Redding
18248	34.3471	34.2953	-93.4786	-93.5736	NULL	NULL	Glenwood, Arkansas, USA	USA, Arkansas, Glenwood
18249	40.1556	40.1547	-88.8066	-88.8084	NULL	NULL	Clinton Lake State Recreation Area, Illinois, USA	USA, Illinois, Clinton Lake State Recreation Area
18251	40.6998	40.6643	-74.3313	-74.3876	NULL	NULL	Mountainside, New Jersey, USA	USA, New Jersey, Mountainside
18252	33.3583	33.1169	-97.0238	-97.2665	NULL	NULL	Denton, Texas, USA	USA, Texas, Denton
18253	36.6222	36.5929	-119.516	-119.575	NULL	NULL	Parlier, California, USA	USA, California, Parlier
18254	37.9146	37.0313	-106.659	-108.842	NULL	NULL	San Juan National Forest, Colorado, USA	USA, Colorado, San Juan National Forest
18255	10.5253	10.4535	-61.3654	-61.4931	NULL	NULL	Chandernagore Village, Trinidad and Tobago	Trinidad and Tobago, Chandernagore Village
18257	47.0205	47.0067	-121.53	-121.536	770	NULL	Ranger Creek Campground, Pierce Co., Washington, USA	USA, Washington, Pierce Co., Ranger Creek Campground
18258	19.4722	19.4307	103.256	103.141	NULL	NULL	Phonsavanh, Sisattanak, Vientiane, Laos	Laos, Vientiane, Sisattanak, Phonsavanh
18259	37.2442	37.242	-76.778	-76.7809	NULL	NULL	Greensprings Interpretive Trail, Williamsburg, Virginia, USA	USA, Virginia, Williamsburg, Greensprings Interpretive Trail
18260	46.2265	46.1539	-121.463	-121.54	NULL	NULL	Mount Adams Wilderness, Skamania Co., Washington, USA	USA, Washington, Skamania Co., Mount Adams Wilderness
18261	45.931	45.7182	-121.575	-121.693	NULL	NULL	Little White Salmon River, Skamania Co., Washington, USA	USA, Washington, Skamania Co., Little White Salmon River
18262	45.927	45.8768	-121.541	-121.617	NULL	NULL	Monte Cristo, Klickitat Co., Washington, USA	USA, Washington, Klickitat Co., Monte Cristo
18263	-35.1789	-35.276	173.792	173.7	NULL	NULL	Puketi Forest, New Zealand	New Zealand, Puketi Forest
18264	43.4051	43.4024	-70.4522	-70.4549	NULL	NULL	Smith Preserve, Kennebunkport, Maine, USA	USA, Maine, Kennebunkport, Smith Preserve
18265	43.7068	43.6687	-70.7556	-70.8392	NULL	NULL	Limerick, Maine, USA	USA, Maine, Limerick
18266	43.4405	43.4378	-88.0223	-88.025	NULL	NULL	Riveredge nature center, Wisconsin, USA	USA, Wisconsin, Riveredge nature center
18267	42.7012	42.598	-71.076	-71.2561	NULL	NULL	Andover, Massachusetts, USA	USA, Massachusetts, Andover
18268	40.6827	40.3929	-105.426	-105.835	NULL	NULL	Comanche Peak Wilderness, Roosevelt National Forest, Colorado, USA	USA, Colorado, Roosevelt National Forest, Comanche Peak Wilderness
18269	17.9696	17.9669	102.611	102.609	NULL	NULL	Ban Saylom, Settha, Vientiane, Laos	Laos, Vientiane, Settha, Ban Saylom
18270	61.2582	61.022	-145.836	-146.731	NULL	NULL	Valdez, Alaska, USA	USA, Alaska, Valdez
18271	-2.68495	-2.84075	-60.3617	-60.5356	NULL	NULL	Rio Cuieiras, Manaus, Amazonas, Brazil	Brazil, Amazonas, Manaus, Rio Cuieiras
18273	4.84945	4.7836	-74.064	-74.0901	NULL	NULL	Guaymaral, Cundinamarca, Colombia	Colombia, Cundinamarca, Guaymaral
18274	33.421	33.4183	-105.837	-105.84	NULL	NULL	C596+VJ Ruidoso, New Mexico, USA	USA, New Mexico, C596+VJ Ruidoso
18275	42.6936	42.6687	-82.7523	-83.0941	NULL	NULL	24 Miles, Utica, Michigan, USA	USA, Michigan, Utica, 24 Miles
18276	39.7067	39.6977	-78.5596	-78.5881	NULL	NULL	Flintstone, Maryland, USA	USA, Maryland, Flintstone
18277	39.9764	39.976	-82.9472	-82.9476	NULL	NULL	2068 Greenway Ave. N, Columbus, Ohio, USA	USA, Ohio, Columbus, 2068 Greenway Ave. N
18278	44.3035	44.2759	-94.4501	-94.4819	NULL	NULL	Flandrau State Park, Brown Co., Minnesota, USA	USA, Minnesota, Brown Co., Flandrau State Park
18279	-33.9862	-33.9888	18.4341	18.4314	NULL	NULL	Kirstenbosch, Cape Town, South Africa	South Africa, Cape Town, Kirstenbosch
18280	39.1201	39.0033	-79.4287	-79.6978	NULL	NULL	Canaan Mountain Backcountry, Monongahela National Forest, Tucker Co., West Virginia, USA	USA, West Virginia, Tucker Co., Monongahela National Forest, Canaan Mountain Backcountry
18281	44.4562	44.4013	-68.9569	-69.0559	NULL	NULL	Belfast, Maine, USA	USA, Maine, Belfast
18282	44.3135	44.2349	-72.5248	-72.6126	NULL	NULL	Montpelier, Vermont, USA	USA, Vermont, Montpelier
18283	43.2758	43.272	-88.8282	-88.8325	NULL	NULL	Waterloo Quartzite Outcrops State Natural Area, Wisconsin, USA	USA, Wisconsin, Waterloo Quartzite Outcrops State Natural Area
18284	-25.2567	-25.4839	30.7884	30.5814	NULL	NULL	Houtbosloop, Ehlanzeni, Mpumalanga, South Africa	South Africa, Mpumalanga, Ehlanzeni, Houtbosloop
18285	-25.3751	-25.3778	30.693	30.6903	NULL	NULL	Sudwala Lodge, Houtbosloop, Ehlanzeni, Mpumalanga, South Africa	South Africa, Mpumalanga, Ehlanzeni, Houtbosloop, Sudwala Lodge
18286	-25.3787	-25.3814	30.6906	30.6879	NULL	NULL	Mankele-Sudwala, Houtbosloop, Ehlanzeni, Mpumalanga, South Africa	South Africa, Mpumalanga, Ehlanzeni, Houtbosloop, Mankele-Sudwala
18287	18.4549	18.4522	-66.0908	-66.0935	NULL	NULL	Puerto Rico Convention Center, San Juan, Puerto Rico, USA	USA, Puerto Rico, San Juan, Puerto Rico Convention Center
18288	39.0223	39.0182	-79.4133	-79.419	NULL	NULL	423 Weiss Knob Ski Rd., Davis, West Virginia, USA	USA, West Virginia, Davis, 423 Weiss Knob Ski Rd.
18290	18.5858	18.583	-95.0741	-95.0768	NULL	NULL	Estación de Biología Tropical Los Tuxtlas, Veracruz, Mexico	Mexico, Veracruz, Estación de Biología Tropical Los Tuxtlas
18291	42.8765	42.8716	-88.5122	-88.523	NULL	NULL	West Railroad Sand Prairie, Kettle Moraine State Forest, Wisconsin, USA	USA, Wisconsin, Kettle Moraine State Forest, West Railroad Sand Prairie
18292	39.2508	39.2481	-77.481	-77.4837	NULL	NULL	C and O Canal, Tuscarora, Maryland, USA	USA, Maryland, Tuscarora, C and O Canal
18293	18.0361	17.8848	102.677	102.534	NULL	NULL	Ban Wernthaen, Xaythany, Vientiane, Laos	Laos, Vientiane, Xaythany, Ban Wernthaen
18294	-25.376	-25.3787	30.6931	30.6904	NULL	NULL	Sudwala, Houtbosloop, Ehlanzeni, Mpumalanga, South Africa	South Africa, Mpumalanga, Ehlanzeni, Houtbosloop, Sudwala
18295	-16.2372	-16.2399	145.434	145.431	NULL	NULL	Jindalba Boardwalk, Daintree, Queensland, Australia	Australia, Queensland, Daintree, Jindalba Boardwalk
18297	44.4636	44.4458	-94.7178	-94.7447	NULL	NULL	Fort Ridgely State Park, Nicollet Co., Minnesota, USA	USA, Minnesota, Nicollet Co., Fort Ridgely State Park
18298	39.0204	39.0177	-79.4204	-79.4231	NULL	NULL	Whitegrass Ski Resort, Davis, West Virginia, USA	USA, West Virginia, Davis, Whitegrass Ski Resort
18299	42.5191	42.3946	-71.8126	-71.9653	NULL	NULL	Princeton, Massachusetts, USA	USA, Massachusetts, Princeton
18300	43.089	43.0863	-89.4305	-89.4333	NULL	NULL	Eagle Heights Community Gardens, Madison, Wisconsin, USA	USA, Wisconsin, Madison, Eagle Heights Community Gardens
18301	44.6549	44.6108	20.4689	20.4047	NULL	NULL	Lipovica, Serbia	Serbia, Lipovica
18302	18.4551	18.433	-66.2509	-66.2592	NULL	NULL	Finca NOA, Toa Baja, Puerto Rico, USA	USA, Puerto Rico, Toa Baja, Finca NOA
18303	40.1858	40.1057	-124.156	-124.244	NULL	NULL	Big Flat, California, USA	USA, California, Big Flat
18304	3.59639	3.59369	101.752	101.749	NULL	NULL	Chilling Waterfall, Kuala Selangor, Malaysia	Malaysia, Kuala Selangor, Chilling Waterfall
18305	29.5756	29.537	-98.2855	-98.3317	NULL	NULL	Universal City, Texas, USA	USA, Texas, Universal City
18306	38.5904	38.5209	-90.9581	-91.0794	NULL	NULL	Washington, Missouri, USA	USA, Missouri, Washington
18307	18.1437	18.141	-65.4701	-65.4728	NULL	NULL	Vieques Island, Puerto Rico, USA	USA, Puerto Rico, Vieques Island
18308	28.0601	28.0574	-82.4125	-82.4152	NULL	NULL	CMC, USF Tampa campus, Florida, USA	USA, Florida, USF Tampa campus, CMC
18309	35.0766	35.0739	-83.1067	-83.1094	NULL	NULL	Cashiers Sliding Rock, Cashiers, North Carolina, USA	USA, North Carolina, Cashiers, Cashiers Sliding Rock
18311	26.2175	25.8403	-97.2736	-97.6446	NULL	NULL	Brownsville, Texas, USA	USA, Texas, Brownsville
18312	35.1932	35.1905	-83.1532	-83.1559	NULL	NULL	Ralph J Andrews Recreation Park, Glenville, Jackson Co., North Carolina, USA	USA, North Carolina, Jackson Co., Glenville, Ralph J Andrews Recreation Park
18313	-31.4273	-31.5091	152.766	152.703	NULL	NULL	Wauchope Rural Farmland, New South Wales, Australia	Australia, New South Wales, Wauchope Rural Farmland
18314	42.827	42.8169	-88.5876	-88.6011	NULL	NULL	Nordic Trails, Kettle Moraine State Forest Southern Unit, Wisconsin, USA	USA, Wisconsin, Kettle Moraine State Forest Southern Unit, Nordic Trails
18316	40.0852	40.0667	-105.494	-105.523	NULL	NULL	Ward, Colorado, USA	USA, Colorado, Ward
18319	20.087	20.0669	-155.453	-155.482	NULL	NULL	Honokaa, Hawaii, Hawaii, USA	USA, Hawaii, Hawaii, Honokaa
18320	20.0694	19.9493	-155.582	-155.726	NULL	NULL	Waimea, Hawaii, Hawaii, USA	USA, Hawaii, Hawaii, Waimea
18322	33.4013	33.3986	-105.856	-105.858	NULL	NULL	94XV+X5 Apache, New Mexico, USA	USA, New Mexico, 94XV+X5 Apache
18323	40.6009	40.558	-74.9328	-74.9908	NULL	NULL	Pittstown, Hunterdon Co., New Jersey, USA	USA, New Jersey, Hunterdon Co., Pittstown
18324	-25.8671	-25.9065	-54.5547	-54.615	NULL	NULL	Urugua-í Provincial Park, Misiones, Argentina	Argentina, Misiones, Urugua-í Provincial Park
18325	43.9195	43.8041	-71.8259	-72.0269	NULL	NULL	Wentworth, New Hampshire, USA	USA, New Hampshire, Wentworth
18326	43.1915	43.1836	-89.5146	-89.5468	NULL	NULL	Waunakee Marsh Wildlife Area, Wisconsin, USA	USA, Wisconsin, Waunakee Marsh Wildlife Area
18327	42.7951	42.7922	-77.8021	-77.808	NULL	NULL	Temple Hill Cemetery, Geneseo, New York, USA	USA, New York, Geneseo, Temple Hill Cemetery
18328	42.6744	42.6549	-77.8213	-77.8507	NULL	NULL	Sonyea State Forest, Livingston Co., New York, USA	USA, New York, Livingston Co., Sonyea State Forest
18329	42.5881	42.576	-78.04	-78.0581	NULL	NULL	2018 NEMF Foray Collection Site #1, Letchworth State Park, New York, USA	USA, New York, Letchworth State Park, 2018 NEMF Foray Collection Site #1
18330	42.5943	42.5865	-78.0134	-78.0244	NULL	NULL	2018 NEMF Foray Collection Site #4, Letchworth State Park, New York, USA	USA, New York, Letchworth State Park, 2018 NEMF Foray Collection Site #4
18331	42.601	42.5882	-78.0312	-78.0391	NULL	NULL	2018 NEMF Foray Collection Site #5, Letchworth State Park, New York, USA	USA, New York, Letchworth State Park, 2018 NEMF Foray Collection Site #5
18332	42.6296	42.616	-77.9903	-78.004	NULL	NULL	2018 NEMF Foray Collection Site #7, Letchworth State Park, New York, USA	USA, New York, Letchworth State Park, 2018 NEMF Foray Collection Site #7
18333	48.685	48.6702	-122.815	-122.847	NULL	NULL	Mount Constitution, Orcas Island, Washington, USA	USA, Washington, Orcas Island, Mount Constitution
18334	35.0552	35.0525	-83.188	-83.1907	NULL	NULL	Highlands Biological Station, Highlands, North Carolina, USA	USA, North Carolina, Highlands, Highlands Biological Station
18335	7.10266	7.06669	-73.0782	-73.1242	NULL	NULL	Floridablanca, Colombia	Colombia, Floridablanca
18336	13.8666	13.8449	-89.612	-89.644	1772	NULL	Parque Nacional Los Volcanes, Volcán de Santa Ana, Sector Los Andes, Municipio Santa Ana, departamento Santa Ana, El Salvador	El Salvador, departamento Santa Ana, Municipio Santa Ana, Sector Los Andes, Volcán de Santa Ana, Parque Nacional Los Volcanes
18337	41.6152	41.5143	-72.9569	-73.0938	NULL	NULL	Waterbury, Connecticut, USA	USA, Connecticut, Waterbury
18338	42.6201	42.6128	-78.0051	-78.0221	NULL	NULL	2018 NEMF Foray Collection Site #8, Letchworth State Park, New York, USA	USA, New York, Letchworth State Park, 2018 NEMF Foray Collection Site #8
18339	42.6937	42.6855	-77.5088	-77.5195	NULL	NULL	Harriet Hollister Park, Ontario Co., New York, USA	USA, New York, Ontario Co., Harriet Hollister Park
18341	35.1223	35.0414	-83.2013	-83.2977	5	NULL	Nantahala National Forest, Macon Co., North Carolina, USA	USA, North Carolina, Macon Co., Nantahala National Forest
18342	33.4138	33.4111	-105.843	-105.846	NULL	NULL	C564+X3 Ruidoso, New Mexico, USA	USA, New Mexico, C564+X3 Ruidoso
18343	35.8987	35.896	-78.6798	-78.6825	NULL	NULL	Creedmoor rd. and Lodestar dr. Raleigh, NC, USA	USA, NC, Creedmoor rd. and Lodestar dr. Raleigh
18344	38.9037	38.6645	-79.3022	-79.6146	NULL	NULL	Spruce Knob-Seneca Rocks National Recreation Area, Monongahela National Forest, West Virginia, USA	USA, West Virginia, Monongahela National Forest, Spruce Knob-Seneca Rocks National Recreation Area
18346	41.5039	41.5014	-81.4881	-81.493	NULL	NULL	Acacia Reservation, Lyndhurst, Ohio, USA	USA, Ohio, Lyndhurst, Acacia Reservation
18347	29.4598	29.3606	-82.2755	-82.4199	NULL	NULL	Micanopy, Florida, USA	USA, Florida, Micanopy
18349	-23.6361	-23.6724	-46.6125	-46.6339	NULL	NULL	Parque Estadual das Fontes do Ipiranga, Sao Paulo, Brazil	Brazil, Sao Paulo, Parque Estadual das Fontes do Ipiranga
18350	18.1833	18.1519	-66.7024	-66.7474	NULL	NULL	Bosque Escuela, Adjuntas, Puerto Rico, USA	USA, Puerto Rico, Adjuntas, Bosque Escuela
18351	33.6695	33.6039	-84.4284	-84.5003	NULL	NULL	College Park, Georgia, USA	USA, Georgia, College Park
18352	38.7527	29.1791	142.559	134.582	NULL	NULL	Nara, Japan	Japan, Nara
18353	42.589	42.5867	-89.7599	-89.7662	NULL	NULL	Browntown Oak Forest State Natural Area, Wisconsin, USA	USA, Wisconsin, Browntown Oak Forest State Natural Area
18354	42.8491	42.8427	-89.7641	-89.7692	NULL	NULL	York Prairie State Natural Area, Wisconsin, USA	USA, Wisconsin, York Prairie State Natural Area
18355	42.9882	42.9809	-89.8341	-89.8532	NULL	NULL	Thomson Memorial Prairie, Wisconsin, USA	USA, Wisconsin, Thomson Memorial Prairie
18356	32.9318	32.9168	-81.1796	-81.1977	NULL	NULL	Brunson, South Carolina, USA	USA, South Carolina, Brunson
18357	37.7945	37.6235	-84.2401	-84.342	NULL	NULL	Richmond, Kentucky, USA	USA, Kentucky, Richmond
18358	41.5495	41.5468	-72.0663	-72.069	NULL	NULL	Mohigan Park, Norwich, Connecticut, USA	USA, Connecticut, Norwich, Mohigan Park
18359	41.4018	41.3342	-72.3826	-72.5241	NULL	NULL	Deep River, Connecticut, USA	USA, Connecticut, Deep River
18360	39.7351	39.7133	-85.8786	-85.9004	NULL	NULL	New Palestine, Indiana, USA	USA, Indiana, New Palestine
18361	44.1395	44.1235	-121.984	-122.016	NULL	NULL	Rainbow Falls, Willamette National Forest, Linn Co., Oregon, USA	USA, Oregon, Linn Co., Willamette National Forest, Rainbow Falls
18363	41.4431	41.3098	-72.512	-72.6545	NULL	NULL	Killingworth, Connecticut, USA	USA, Connecticut, Killingworth
18364	41.5195	41.4148	-72.451	-72.6371	NULL	NULL	Haddam, Middlesex Co., Connecticut, USA	USA, Connecticut, Middlesex Co., Haddam
18365	41.4343	41.3326	-72.8172	-72.9079	NULL	NULL	North Haven, Connecticut, USA	USA, Connecticut, North Haven
18366	38.558	38.5548	-90.5111	-90.521	NULL	NULL	Spring Hill Farm Dr., Ballwin, Missouri, USA	USA, Missouri, Ballwin, Spring Hill Farm Dr.
